,Degree,Betweenness,Closeness,Eigenvector
AVP,0.017391304347826087,2.925739414142847e-05,0.5484236410470791,0.005393108689605648
RPS6KA3,0.029347826086956522,8.45213608530156e-05,0.6497520678896381,0.016076301958249037
ILK,0.0391304347826087,0.00011496087192945129,0.6836419550474083,0.022273718985845143
DDR1,0.01141304347826087,1.3003286285079323e-05,0.5511098642694315,0.006136877411446403
FUT2,0.0038043478260869567,7.092701610043266e-06,0.45348484801802735,0.0008843928544985881
DDX3X,0.043478260869565216,8.806771165803721e-05,0.6665000958220068,0.01658501866866387
PAX5,0.026086956521739132,2.674539565453815e-05,0.6222289382423187,0.014472707358446076
GLI3,0.025543478260869567,7.772418847672413e-05,0.6384160252925004,0.011753038102270385
SLC29A1,0.0032608695652173916,0.0,0.46815177925423657,0.0016953992702752657
SLC16A1,0.010869565217391304,1.06390524150649e-05,0.5152515515311811,0.0035343440085244056
PAX3,0.025543478260869567,2.718868950516585e-05,0.5839478741672965,0.011084890271202345
PRKCI,0.01684782608695652,2.1278104830129795e-05,0.6407777831049809,0.009117587338873183
KL,0.027717391304347826,3.664562498522355e-05,0.6028489593566855,0.013782350786693497
SLC7A5,0.0125,3.1030569543939286e-05,0.5246101510898796,0.0050778373571572465
TET2,0.0375,5.34907913090763e-05,0.6574492997476101,0.019606346245003483
FAP,0.008695652173913044,2.364233870014422e-06,0.5193963699597918,0.0033980587028855746
GLA,0.007608695652173913,2.5119984868903236e-06,0.4889916997073289,0.0013235014734527374
IGFBP5,0.019021739130434784,4.1078563491500594e-05,0.6029173042518015,0.009579142689426026
SIRT2,0.03315217391304348,6.930160531479775e-05,0.6769245183881255,0.01776885514558269
SORL1,0.014673913043478261,1.743622479135636e-05,0.5957176632776052,0.00493107375949074
FTH1,0.019021739130434784,2.7484218738917655e-05,0.5701520545583966,0.006384711224953187
FTL,0.011956521739130435,4.137409272525239e-06,0.5495393127075998,0.003931092566677444
EHMT2,0.035326086956521736,4.28517388940114e-05,0.6880168775508955,0.0183161225736257
TNNI3,0.014130434782608696,1.8618341726363573e-05,0.55936846935789,0.0061953070662475835
DCTN1,0.024456521739130436,2.837080644017307e-05,0.6382449368591017,0.009780261606750162
BAG3,0.03641304347826087,0.00024292503014398188,0.662901033565939,0.01468961295692513
PGK1,0.03641304347826087,4.9353382036551056e-05,0.6468961961904561,0.015597333776580184
TGFBI,0.021195652173913043,4.019197579024519e-05,0.5900205034587844,0.008350799597741279
EIF2S1,0.04565217391304348,8.215712698300117e-05,0.6514372893744383,0.019576105491096802
PCBP1,0.03097826086956522,7.713313000922053e-05,0.618854991511113,0.009828637191150407
GBA,0.020652173913043477,9.589923635246001e-05,0.5764624515133868,0.006306725231706635
PTBP1,0.029891304347826088,6.590301912665201e-05,0.6285059862293509,0.010674462913279822
SSB,0.016304347826086956,1.06390524150649e-05,0.551146274888792,0.0038735562494836982
ILF3,0.02717391304347826,2.1869163297633408e-05,0.5982649470075662,0.009226452442499415
UPF1,0.026086956521739132,3.073504031018749e-05,0.576290387283169,0.007725237515959176
HES1,0.010869565217391304,1.0639052415064897e-05,0.5583104719050782,0.006366745652569342
HOXA10,0.009782608695652175,3.546350805021633e-06,0.5396686008467253,0.005048699856370455
TNFRSF11B,0.00923913043478261,1.1230110882568507e-05,0.5628409950807007,0.004877512929402877
SMAD1,0.016304347826086956,3.2212686478946505e-05,0.640640650865543,0.010100367697904353
CUL1,0.057608695652173914,0.0001409674444996099,0.7301048932829061,0.03187320632634206
ATF4,0.03967391304347826,8.067948081424216e-05,0.6987340327102308,0.023071532373589634
GATA4,0.04673913043478261,0.00013121497978580047,0.6576914112592476,0.023416745895182806
ENPP1,0.009782608695652175,2.9552923375180275e-06,0.5746470833553118,0.0032910805718798742
WWTR1,0.01684782608695652,1.182116935007211e-06,0.6478009345379776,0.009174375173381537
TCF3,0.026086956521739132,5.462365337179156e-05,0.6386317808042521,0.014234134159647522
NAMPT,0.03315217391304348,2.7779747972669464e-05,0.6263640139476522,0.017532341138460212
VHL,0.029347826086956522,4.432938506277041e-06,0.6957778097755596,0.018623367637618612
ATF2,0.03423913043478261,3.2212686478946505e-05,0.6955432260985869,0.020792540917843737
MECOM,0.020652173913043477,1.7436224791356367e-05,0.6223046281852112,0.010069592076599479
PFKFB3,0.016304347826086956,1.1525640116320309e-05,0.5891581363273406,0.009497965077674534
DEK,0.017391304347826087,1.4185403220086534e-05,0.5857294600435892,0.006696811430202902
TFE3,0.01684782608695652,1.6549637090100957e-05,0.5623260900030286,0.006755428776055652
STING1,0.017391304347826087,1.5663049388845548e-05,0.5675347240666512,0.00828812312735694
MAP3K7,0.044021739130434785,5.31952620753245e-05,0.723720109025402,0.029264758566943674
AIFM1,0.014673913043478261,4.048750502399698e-05,0.5504322690031996,0.005281168350129242
BAD,0.019021739130434784,4.728467740028844e-06,0.6744209607588226,0.012636236353347517
TET1,0.01956521739130435,2.4233397167647823e-05,0.5979479932306815,0.010290862691278999
IGF2BP1,0.01956521739130435,4.728467740028844e-06,0.6455983771327312,0.008566041545043009
OPTN,0.03695652173913044,3.767997730335486e-05,0.686596185860131,0.014612181190545475
MAP1LC3A,0.035326086956521736,4.787573586779204e-05,0.6216081954360521,0.01659843090942683
ULK1,0.03315217391304348,9.131853322930705e-05,0.6434485693558498,0.013927296090017841
BNIP3,0.03695652173913044,7.698536539234463e-05,0.6598570498356177,0.018895759816169873
FOXP1,0.01576086956521739,7.092701610043266e-06,0.5945847814382811,0.009355444206729098
PRDX2,0.030434782608695653,0.00011348322576069228,0.6249787718460795,0.012800743252742495
MECP2,0.0375,6.797172376291464e-05,0.6663047312438661,0.01835227911224454
ANG,0.015217391304347827,2.246022176513701e-05,0.5969960435768203,0.006398572601163346
SET,0.015217391304347827,3.5463508050216333e-05,0.6029945351577112,0.0062621084520834884
REST,0.01956521739130435,2.689316027141406e-05,0.6354580469773138,0.009832713521692637
GPX4,0.027717391304347826,3.4576920348960924e-05,0.6239808750438279,0.012355319217664005
SIRT3,0.042391304347826085,4.373832659526682e-05,0.6435353719179419,0.02054921775091443
BID,0.020652173913043477,2.9552923375180275e-06,0.6791571221114763,0.012106796620021523
KLF6,0.021195652173913043,2.1278104830129798e-05,0.6338018288945756,0.011674905705851894
NDRG1,0.01684782608695652,2.837080644017307e-05,0.636129764287676,0.00872074343045739
PADI4,0.010326086956521738,1.182116935007211e-06,0.6211227191896469,0.005626460186585583
CUL4A,0.02717391304347826,3.605456651771994e-05,0.6454560294325508,0.013392587745279363
PRMT5,0.03695652173913044,3.058727569331159e-05,0.6788347604404149,0.018167942490600494
MTA1,0.02282608695652174,1.5663049388845545e-05,0.6646792285001507,0.012941494358599204
SIN3A,0.041304347826086954,2.2755750998888817e-05,0.7026451056835529,0.02241001910976067
TFAM,0.042391304347826085,0.00017081589710854202,0.6771089508262714,0.020010011965037905
BAK1,0.022282608695652174,1.8618341726363573e-05,0.6793377756384957,0.011356411801625256
ALDH2,0.013043478260869566,1.4776461687590138e-05,0.521759697420241,0.0027413562825969596
SERPINA3,0.014130434782608696,1.0047993947561293e-05,0.5591020865403327,0.005221591787872569
SMPD1,0.010326086956521738,1.4185403220086534e-05,0.5094069518276616,0.0039039813313037856
BACE1,0.0375,5.7923729815353354e-05,0.6268924188885429,0.016388216881895748
MYOC,0.007065217391304348,2.9552923375180275e-06,0.566588005501909,0.0028626466607506035
SLC2A9,0.002173913043478261,5.910584675036055e-07,0.4370603364671952,0.0006510453461517975
GLUD1,0.01141304347826087,1.3594344752582927e-05,0.5255408005137763,0.0022836905392235427
MTDH,0.011956521739130435,7.683760077546872e-06,0.5823472656683667,0.00800697729771522
OPA1,0.011956521739130435,5.910584675036055e-06,0.5448919091406108,0.004097058993696
KISS1,0.01141304347826087,2.12781048301298e-05,0.5540374878183351,0.004061227087164722
NPHS2,0.00923913043478261,6.206113908787857e-06,0.5537157341063111,0.003043428783851798
CYP17A1,0.009782608695652175,1.5958578622597348e-05,0.5397224841269035,0.0042928672113403685
NPPA,0.028804347826086957,8.836324089178904e-05,0.5900065156241205,0.012364413069917073
PRNP,0.03369565217391304,0.0006235666832163038,0.6779154482211107,0.01270976968360272
FTO,0.01576086956521739,2.6893160271414055e-05,0.5683906111318836,0.005760738401770896
RAN,0.020652173913043477,4.551150199777762e-05,0.5746523806888594,0.006392514720564099
C1QBP,0.017934782608695653,3.22126864789465e-05,0.583960967883086,0.005287209072008288
F2RL1,0.006521739130434783,0.0,0.48441419753922776,0.001897581819852378
INHBA,0.009782608695652175,4.772797125091615e-05,0.5774052203398865,0.004900169341808838
SLC40A1,0.008152173913043478,2.364233870014422e-06,0.5259654840957175,0.0025783508265231425
ITLN1,0.007608695652173913,2.0687046362626193e-06,0.501597221427001,0.002851607207029404
NR4A2,0.024456521739130436,3.0439511076435686e-05,0.5753812906554309,0.010657809472884087
FNDC5,0.014673913043478261,3.679338960209945e-05,0.5653373329839965,0.006277099373190413
APOL1,0.01141304347826087,1.3003286285079321e-05,0.5656805170581659,0.003891610800771067
C9orf72,0.025,2.541551410265504e-05,0.6054949293020823,0.006825504117008038
GNRHR,0.00923913043478261,7.683760077546872e-06,0.5245338586432524,0.002941899805093076
HCRT,0.013043478260869566,2.571104333640684e-05,0.543126352034957,0.003627547296753472
PIEZO1,0.008152173913043478,4.196515119275601e-05,0.5017970728468103,0.0014294354258564397
HAX1,0.00923913043478261,1.3594344752582927e-05,0.5567092216458531,0.003292359837071772
TRIM5,0.017934782608695653,1.0047993947561294e-05,0.5735665645976212,0.006727395843344693
SERPINF1,0.017391304347826087,1.2412227817575716e-05,0.5681565991617922,0.005897708292205939
SDHD,0.008695652173913044,8.274818545050475e-06,0.5607521154668222,0.00408326846970075
NDRG2,0.002717391304347826,1.182116935007211e-06,0.47051081216992297,0.0011172736259382767
AHR,0.006521739130434783,2.9552923375180275e-06,0.6296149555776204,0.004500429569664317
OGT,0.025,2.452892640139963e-05,0.6796258477592062,0.013214603289040725
SIX1,0.0125,2.5119984868903233e-05,0.5063773205924373,0.004550323506871086
GAA,0.0038043478260869567,1.182116935007211e-06,0.46372004177874987,0.00041929451505383954
MACC1,0.0016304347826086958,0.0,0.513218340772801,0.0010978131448683448
FLCN,0.009782608695652175,8.274818545050477e-06,0.5503232463589613,0.0035147742426719347
AKR1B10,0.005434782608695652,4.432938506277041e-06,0.4777382057014592,0.0008930623937168354
ANGPTL8,0.0032608695652173916,2.9552923375180275e-06,0.4086698154084448,0.0006717130538381551
NUCB2,0.0038043478260869567,5.910584675036055e-07,0.48590564734157277,0.0010182826975752416
STC2,0.004347826086956522,3.546350805021633e-06,0.4633710986380921,0.0016891435948068957
NR0B1,0.014130434782608696,7.979289311298676e-06,0.5744228933013548,0.005475760357402176
PTPA,0.004347826086956522,5.910584675036055e-07,0.5586826662434922,0.0025879783136781628
CHRNA7,0.0010869565217391304,0.0,0.4935447283573577,0.00043561018266476305
AKR1C3,0.004891304347826087,0.0,0.49644689755763033,0.0015223120510746873
PTP4A3,0.0032608695652173916,1.182116935007211e-06,0.4352686990955143,0.001121365526414306
SLC5A5,0.002717391304347826,0.0,0.49237779400127385,0.000775487193817086
GGT1,0.0038043478260869567,0.0,0.47661242570824813,0.0006796250433569231
M6PR,0.00923913043478261,0.0002913918244792776,0.3140030640794318,2.5124650861388123e-08
VPS35,0.017391304347826087,0.0014949346289334939,0.34984337071744387,4.905656120167862e-08
PSAP,0.005434782608695652,0.0005492410809277256,0.30111107593374786,7.816690801009124e-09
PPT1,0.004891304347826087,0.0007974856372792399,0.29320786118039543,7.408188488429973e-09
STAM,0.011956521739130435,0.00046013901695155705,0.3726999288001393,3.714547892190573e-08
SH3GL2,0.010326086956521738,0.00034118850036645636,0.3330405785977516,3.434594647333531e-08
PICALM,0.01358695652173913,0.000290800766011774,0.3874631381572486,3.811352384124443e-08
DAB2,0.0125,0.0003156252216469255,0.3499407883460548,3.486058787359085e-08
UBQLN2,0.025543478260869567,0.0023990570647248423,0.39418552943929125,9.217995731360012e-08
HGS,0.01847826086956522,0.0012938269853653927,0.3735889443027819,7.007211205235526e-08
RAB9A,0.006521739130434783,7.742865924297234e-05,0.30564850159339474,1.910757364648629e-08
AP2M1,0.016304347826086956,0.002137415183109914,0.36522520308698625,4.051800943369072e-08
LAMP1,0.03097826086956522,0.004261236021467244,0.36955178879169914,1.2510265456461005e-07
SCARB2,0.01684782608695652,0.00298115114547131,0.3422314146142028,2.3159862260178458e-08
VAMP8,0.01956521739130435,0.000617065040073764,0.36683421446395964,1.0873014251849086e-07
VAMP3,0.019021739130434784,0.002233708458440708,0.37249634247851265,5.809457876962515e-08
VAMP7,0.01956521739130435,0.0011202035605362085,0.36770355568445484,7.855601093241227e-08
PLIN3,0.010326086956521738,0.0015354713888297835,0.32646155428298185,1.8315066975447182e-08
RAB35,0.007065217391304348,0.0004527507861077619,0.30334393883729627,1.9493056022971414e-08
HTRA2,0.0125,0.0008326536160957042,0.3317225558553973,1.6355904662125668e-08
STX17,0.01956521739130435,0.00038655223774735817,0.3585880128651417,1.4076755969911793e-07
SPG11,0.008695652173913044,0.0002866633567392487,0.32059387196878025,1.4558645362053985e-08
PIK3C3,0.03369565217391304,0.001796226682743457,0.3865965714123575,1.9612924131837718e-07
CHMP2B,0.011956521739130435,0.0011144407404780482,0.3344936548351528,4.5807642724472204e-08
PIKFYVE,0.01358695652173913,0.001168965884105256,0.34233936847873364,4.8315488889809696e-08
RAB10,0.00923913043478261,0.0005427394377851858,0.3006270409013933,2.0339173502785903e-08
FBXO7,0.009782608695652175,0.0009600267158427312,0.33750865502327665,1.6028742285820622e-08
MFN1,0.01358695652173913,0.0011006986311085892,0.3381838673672144,6.152630364302427e-08
SLC11A2,0.0038043478260869567,0.0005650518949334469,0.2768531220409,3.826546475936447e-09
RAB5C,0.010326086956521738,0.00024366385322836142,0.33376660593671753,3.256357861613701e-08
RAB1A,0.017391304347826087,0.0019982209140128144,0.32886180161916106,4.845366251010675e-08
GOLGA2,0.009782608695652175,0.001228958318556872,0.3077983015398932,1.7724135026829015e-08
ATP6AP2,0.0010869565217391304,0.0,0.28054861778513396,2.478380865313594e-09
ATG7,0.03260869565217391,0.004783879471357307,0.3917932672241121,1.9208217292737103e-07
RNF168,0.005978260869565218,8.924982859304442e-05,0.35882349411983233,1.6527295251236343e-08
RAB8A,0.01358695652173913,0.0009748031775303214,0.3166118831616041,3.22857459533685e-08
RAB4A,0.010326086956521738,0.0008214235052131358,0.31722778288292974,2.26950117768423e-08
VPS13A,0.004891304347826087,0.00017081589710854204,0.2842362767536028,1.1534283797661265e-08
TMEM230,0.002717391304347826,0.0,0.2811566543969612,4.2388609969750215e-09
ATG9A,0.014130434782608696,0.00029331276449866435,0.3455030358082249,1.2294274044530777e-07
SYNJ1,0.01358695652173913,0.00021691845757382329,0.3447326494216186,2.795913862827274e-08
ANXA7,0.0010869565217391304,1.7731754025108165e-06,0.2723457614771406,2.355082123133449e-09
GAK,0.011956521739130435,0.0007026207532449109,0.33309916451623084,2.1135008205950045e-08
ATP13A2,0.010326086956521738,0.0005158462775137718,0.32517567363534233,1.9818654833447464e-08
CTSC,0.005978260869565218,0.00018322812492611772,0.28388119465206346,1.0058309940703881e-08
CTSA,0.006521739130434783,0.0008140352743693406,0.316406634506266,1.521023581134593e-08
LGMN,0.004347826086956522,0.0016184658486417475,0.2658728367453975,5.664421565181799e-09
APLNR,0.0032608695652173916,0.00020568834669125474,0.2825336290548469,1.4750683146804508e-09
PDYN,0.005978260869565218,0.0008333924391800839,0.29244503191809,2.3839075732314303e-09
MANF,0.002717391304347826,2.9552923375180275e-06,0.2638394253861868,1.2146573668545792e-09
H4C6,0.03423913043478261,0.005327653261460625,0.3870716399855142,4.1019706219606703e-08
SYT1,0.008695652173913044,0.000650164314253966,0.3229618739306189,2.3752992732269666e-08
CLCN3,0.0016304347826086958,6.147008062037498e-05,0.21744869513224152,2.48690243435392e-10
CLN3,0.0038043478260869567,0.00035611272667092245,0.30425760512740724,1.2313193895998595e-08
MAP2K5,0.002717391304347826,8.51124193205192e-05,0.25872072561336995,1.3243148513852955e-09
CHMP4B,0.00923913043478261,0.0009994798685485971,0.32400829360168076,3.392766801172172e-08
VPS4B,0.005978260869565218,0.00048466794335295655,0.29668571621753037,1.4152318647183926e-08
VPS4A,0.004891304347826087,0.00011850722273447296,0.2982001104114996,1.3968496884074152e-08
TOLLIP,0.006521739130434783,0.0006093812799962172,0.3065197074830448,2.8944917718349332e-08
SDCBP,0.004891304347826087,0.00015544837695344825,0.2959308945837821,5.7274414216689175e-09
PTK6,0.0032608695652173916,9.663805943683952e-05,0.2949659230235347,6.904365475444964e-09
LITAF,0.002717391304347826,0.0001965269404449489,0.2762917147411144,2.1965261394863074e-09
USP8,0.01141304347826087,0.00033306144643828174,0.3709742678966786,3.362715904979308e-08
UBA52,0.06902173913043479,0.018736799694225748,0.45752449090321046,1.5241669399811504e-07
ATG14,0.023369565217391305,0.0015151783814454929,0.36912334234283445,1.755918993651979e-07
UVRAG,0.021195652173913043,0.001330768139584368,0.35726457204678425,1.4635203515068743e-07
ADAM9,0.002173913043478261,4.639808969903304e-05,0.2641536149862895,1.8798293710074336e-09
DVL2,0.017934782608695653,0.0017971625253170045,0.35511135814550643,4.035583261089358e-08
PIK3C2A,0.01141304347826087,0.0007574414261058704,0.349583131774777,3.782406920960135e-08
EPHA1,0.004891304347826087,0.0004583658415490462,0.3073453788387449,3.8257268609263615e-09
KIF5B,0.009782608695652175,0.0012248209092843463,0.3147029264468823,7.654074132840808e-09
WNK1,0.0032608695652173916,0.00015160649691467487,0.2965075852794543,9.764623554574476e-09
FERMT2,0.002717391304347826,3.900985885523797e-05,0.3045185945381944,3.1590052440441134e-09
MYO6,0.00923913043478261,0.0008381209069201125,0.3802225948291947,2.8371822492591184e-08
RND3,0.0038043478260869567,0.0002216469253138521,0.29174680856361995,2.7771277039957208e-09
TPD52,0.004347826086956522,0.00017258907251105284,0.2867252987405646,9.792085896302453e-09
DAB2IP,0.0010869565217391304,0.0,0.2992540149574045,2.7693088333265e-09
GAB1,0.005978260869565218,0.00029700687992056176,0.3057991849236379,1.1829985715887462e-08
IRF8,0.008152173913043478,0.0013767229354327735,0.28660666658217054,3.918375307525216e-09
CALCOCO2,0.020652173913043477,0.0009889885807504077,0.35941552535069066,1.3750012908792813e-07
DVL1,0.013043478260869566,0.0033214530581365115,0.3354826275723332,1.7627243048444925e-08
DVL3,0.006521739130434783,0.0005390945772355802,0.32728044834604847,1.3222935718708802e-08
GABARAPL2,0.02717391304347826,0.000891660953101481,0.3804979635410179,1.9481955106269114e-07
ST13,0.004891304347826087,0.0004849634725867084,0.27091876193569525,5.064796019176754e-09
SETX,0.006521739130434783,0.0003776863607348039,0.3209253841687492,1.2640037548512143e-08
UBE2K,0.014130434782608696,0.0008013275173180131,0.36882228794005284,5.047909760555129e-08
USP14,0.017934782608695653,0.0014161760881386386,0.3693430205724831,4.8890056361325046e-08
USP13,0.009782608695652175,0.00035448731588528745,0.3354131727089432,2.6299185323633196e-08
SEC23A,0.006521739130434783,0.00022622762843700506,0.2953225596049802,1.0951704100669213e-08
EEF2,0.025543478260869567,0.0026033170201196307,0.3914624872075052,6.690962444937024e-08
RPL15,0.01684782608695652,0.0009901706976854152,0.3764938911510281,6.167948215217443e-08
EIF5A,0.010326086956521738,0.0003589202543915645,0.3707178162085232,4.084788960234e-08
UBE4B,0.0125,0.0008870309951060358,0.3296842631746193,2.937563278928569e-08
NBR1,0.023369565217391305,0.001466711587110197,0.3957343368070303,1.6243320301695067e-07
UBD,0.01847826086956522,0.0014123342080998651,0.35458050901051724,6.892488059621611e-08
BIRC6,0.01358695652173913,0.001278311700593423,0.33997839736707225,3.408612106660704e-08
HERPUD1,0.005978260869565218,0.0006643497174740527,0.2896542805598916,6.2197545466269104e-09
UBE2A,0.010326086956521738,0.0001776130694848335,0.350726130260316,3.292821661594294e-08
ERLIN2,0.008152173913043478,0.0010628708891883586,0.3134502211426354,1.1743632574407971e-08
TRIM32,0.007608695652173913,0.0007425171998014043,0.31370393313193806,2.974360840717136e-08
KDM2B,0.006521739130434783,0.00012175804430574276,0.3144321619177081,1.4343932947749275e-08
UBQLN1,0.01684782608695652,0.001057108069130198,0.3754193159283496,7.792384431952957e-08
RPL5,0.02282608695652174,0.0014597666501170296,0.3845088722538942,7.08267697583277e-08
RPS19,0.017391304347826087,0.0005010698158261816,0.380697567674024,5.948908877604245e-08
RPS24,0.015217391304347827,0.00017037260325791434,0.3824078356500473,5.940647265909772e-08
RPL11,0.026086956521739132,0.0021344598907723955,0.39128213450858895,7.472856967146939e-08
CCNF,0.008695652173913044,0.0015151783814454929,0.30716078175046896,1.0382146287324948e-08
GABARAPL1,0.026630434782608695,0.0004861948443940076,0.38240429186628205,1.9202427934118506e-07
VAPB,0.009782608695652175,0.0007082358086861954,0.335978901404586,3.0964314990347546e-08
PSMD14,0.027717391304347826,0.004859239425964017,0.3779021661486989,6.240127893699095e-08
RAD23A,0.01576086956521739,0.0006511986665720974,0.3716128991897707,5.566055564263853e-08
ADRM1,0.008695652173913044,2.12781048301298e-05,0.36982441082908735,4.150068063858391e-08
PELP1,0.005978260869565218,0.0007116343948743411,0.3176268515037946,1.7154906081164904e-08
ATG4B,0.014130434782608696,0.0006689304205972055,0.3437225095896188,1.3102016622756383e-07
ATG12,0.021195652173913043,0.0006687826559803296,0.3754171387424753,1.7077983366883074e-07
LYST,0.004347826086956522,0.0004969324065536563,0.270422522412811,6.1948188621433724e-09
SMAD5,0.006521739130434783,0.000630807149443223,0.30510466090091326,7.534934231522885e-09
RAB21,0.004347826086956522,7.447336690545432e-05,0.2796854188673291,7.868204345791306e-09
OFD1,0.006521739130434783,0.00018972976806865737,0.2969055383473627,2.9988322708842275e-08
CHM,0.008152173913043478,0.00030572499231624,0.2950882892569852,1.0800243146345532e-08
PRKCG,0.00923913043478261,0.0008589557178996148,0.3369719311581521,7.583972896599164e-09
S100A11,0.0010869565217391304,8.038395158049035e-05,0.2407750110006416,1.0285352580973806e-09
ATP6V0C,0.008152173913043478,0.00018972976806865734,0.3354947179168617,2.2417775669943084e-08
PIP4K2A,0.006521739130434783,0.00028163935976546805,0.322544889911187,1.716366553884242e-08
PFKP,0.008695652173913044,0.0007227167411400338,0.3033697224192699,6.374762025409054e-09
EPHB2,0.004347826086956522,0.0002718868950516586,0.268988465902291,1.893340697819311e-09
MARK2,0.007065217391304348,0.0014785327564602693,0.30285455696313474,4.495787674030339e-09
CAPNS1,0.002173913043478261,0.0003481334373596237,0.28051633521656244,3.2670043518545585e-09
NUMB,0.01141304347826087,0.0022443967657280657,0.3368250038039389,1.7894321521553497e-08
RB1CC1,0.023369565217391305,0.0006188382154762748,0.37281627947998264,1.8099837280063358e-07
UNC13D,0.0038043478260869567,0.00022696645152138457,0.278938882835537,9.424590547150349e-09
SNAP29,0.015217391304347827,0.0008130009220512094,0.3422256102358809,1.1010949615569573e-07
NAGLU,0.002717391304347826,0.0007033595763292906,0.27941642947926787,5.174975596092645e-09
NPRL2,0.005978260869565218,0.0005201314514031728,0.31963384229963065,2.5729293689272918e-08
RHEB,0.020108695652173915,0.0013226410856561927,0.34683537171889706,1.0443421155231465e-07
MCOLN1,0.005434782608695652,0.0002981889968555691,0.2965547232131665,1.5408411800006184e-08
LAMP3,0.0010869565217391304,6.501643142539661e-06,0.2912833948271546,5.976956715008242e-09
MAP1B,0.013043478260869566,0.0007450291982882948,0.3413099772662755,1.0504768809232529e-07
GABARAP,0.02282608695652174,0.0012166938553561713,0.3743731997429454,1.7967736444916632e-07
RPTOR,0.02391304347826087,0.0018146972598529446,0.37519361011672797,1.2103857494200717e-07
RAB1B,0.01141304347826087,0.0010875475802066337,0.2991737054447342,1.8779082988497096e-08
AOC3,0.0038043478260869567,0.0007080880440693194,0.2680475161692754,4.505391047687788e-09
BCAP31,0.008152173913043478,0.0008390074946213681,0.31371150315584356,1.9511559431488782e-08
PSENEN,0.005434782608695652,0.0008732888857365772,0.28821565781007646,5.060100820398145e-09
AIF1,0.0032608695652173916,0.00042733527200510685,0.2695017080443654,4.411806294436888e-09
ATG13,0.022282608695652174,0.00036660401446911143,0.36896406404920107,1.7595488875478482e-07
LGALS8,0.0038043478260869567,4.25562096602596e-05,0.3044800009535468,2.7819681377974954e-08
NEU1,0.0010869565217391304,0.0,0.29614844719181205,6.146328033107514e-09
DEPDC5,0.004347826086956522,0.0,0.3168555445820543,2.3326577274002124e-08
SLC2A3,0.004891304347826087,0.0006888786438754523,0.25840050832607536,1.6178602449330443e-09
PCK2,0.008695652173913044,0.0007580324845733739,0.2954559128074513,5.12105802749824e-09
ABHD5,0.004891304347826087,0.00022740974537201227,0.27133879561954194,2.2833150611072725e-09
HMGCS2,0.004891304347826087,0.0001983001158474597,0.2677984832656366,1.5898071097079875e-09
CKAP4,0.0032608695652173916,0.00021573634063881605,0.27651099304908694,3.731163182236262e-09
PPARGC1B,0.004891304347826087,0.0002887320613755114,0.2932391823633077,3.805984855827114e-09
ACACB,0.008152173913043478,0.0002931649998817883,0.30975938760329347,1.2300126434319346e-08
JMJD6,0.004347826086956522,0.00015219755538217847,0.32171418946740266,6.580822938827535e-09
CLEC12A,0.0016304347826086958,0.0,0.24276547486976097,8.095210185305816e-10
MLXIPL,0.005434782608695652,0.00010609499491689719,0.3055828752808846,5.3563828924080625e-09
NPC1L1,0.002173913043478261,4.669361893278485e-05,0.265130701791386,1.4127578513039575e-09
PRKCSH,0.002173913043478261,0.00039482705629240855,0.2597683570527672,1.0170008705839569e-09
SIRPA,0.0032608695652173916,9.043194552805165e-05,0.2620379479814051,1.5816510682680137e-09
PNPLA2,0.006521739130434783,0.00023228597772891702,0.2873271914185284,3.1162393858994332e-09
SLC27A4,0.0038043478260869567,9.397829633307329e-05,0.26674804512766614,1.3262746151267507e-09
FABP5,0.0032608695652173916,0.0008097501004799394,0.27644923118792164,3.207890861755953e-09
DGAT1,0.008695652173913044,0.0003694115421897536,0.295395552328314,3.125412728695132e-09
THBS2,0.0038043478260869567,0.0009510130742133011,0.28313637050110846,1.2785511496418356e-09
PIK3R2,0.014130434782608696,0.001169606197445051,0.35468476474886945,3.623944687426867e-08
PIK3R3,0.010869565217391304,0.0005794343176427012,0.34052964324879564,3.601880129276159e-08
SCRIB,0.010326086956521738,0.0015434014232687898,0.30389246159168265,7.304401554414182e-09
WWP2,0.010869565217391304,0.0013823379908740575,0.34787255733146794,2.1268813522793288e-08
CAVIN1,0.004347826086956522,0.0004416684398420692,0.28424506952213036,2.603331893427468e-09
PLD2,0.005978260869565218,0.0015942324514741,0.3244839555457522,9.601684104816324e-09
RAC3,0.01141304347826087,0.0009947514008085679,0.34980492837153343,1.2495374664396054e-08
GNAI3,0.006521739130434783,0.00019342388349055488,0.3115107706268433,6.839681152015967e-09
PLCD1,0.006521739130434783,0.00014894673381090864,0.32802175099915865,1.7722611024594847e-08
PRKAB1,0.0125,0.00020953022673002818,0.3426015663110116,5.8789530545948086e-08
PKMYT1,0.008152173913043478,0.0005372721469607773,0.2969424305287986,7.257908508109943e-09
PRKAG1,0.01358695652173913,0.0006797172376291462,0.3467187338788166,5.84166773814753e-08
PRKAA2,0.0125,0.0003106012246731448,0.3441687670133389,6.176407790846617e-08
BSCL2,0.007608695652173913,0.0004050228148568458,0.28374887525870157,2.6599522617788158e-09
RAB18,0.007065217391304348,0.0004084214010449915,0.28157033379977975,5.03099300108574e-09
FKBP4,0.007065217391304348,0.0005010698158261816,0.30040990303585285,3.7339172682337604e-09
MAP3K1,0.007065217391304348,0.0007299572073669528,0.3090520511012542,6.394607524238344e-09
CACYBP,0.0032608695652173916,2.364233870014422e-05,0.2996036131083669,4.307303826340394e-09
