,Degree,Betweenness,Closeness,Eigenvector
KPNA4,0.004034582132564841,0.00026210164205321993,0.6467687232842577,0.0028581644210541163
RAD51D,0.0021133525456292026,2.2150994468896676e-06,0.6400110515249411,0.003453342623107052
BLM,0.012487992315081652,0.0008541054283965412,0.7306077151794333,0.00981374058033851
NTN1,0.0023054755043227667,0.00014566124779505298,0.6512233684356084,0.004829740122085008
HECW2,0.0007684918347742555,0.0,0.5479964027651356,0.002138139772890313
CPT1A,0.0019212295869356388,1.364132076042887e-05,0.6260949269379648,0.0030988162088343403
GLIPR1,0.0005763688760806917,0.0,0.6046367004765111,0.0015613011077831777
CPSF6,0.006147934678194044,0.00015551844033371214,0.6343118866730094,0.0046396247931162135
AKAP13,0.0024975984630163303,2.7817957220522744e-05,0.6548135008789234,0.0038626026367577534
USP15,0.00845341018251681,0.00017947843268423534,0.7092107428389961,0.010382879220209012
RAD23A,0.011143131604226706,0.0005807067791641838,0.7104868746156138,0.01021899251341674
LIN28A,0.003650336215177714,0.0003874762707471752,0.6792196890983606,0.006223473644832553
SRSF2,0.004034582132564841,6.791125720922575e-05,0.6931061989213504,0.005995472965766405
USP28,0.0024975984630163303,6.257655937463308e-06,0.7168057581068871,0.005685792695079886
SALL4,0.0007684918347742555,0.0,0.6511359901542964,0.0022039948468593356
MAD2L2,0.007300672430355428,0.0008052255672685091,0.6278675631328394,0.005772819337328927
SNRPA,0.016522574447646494,0.001697633756934184,0.6496693229933066,0.004876116948031278
GTF2H1,0.004995196926032661,0.00013995736671931219,0.736711320660017,0.006729331714627684
DCK,0.0069164265129683,0.0009305263593142349,0.6120465093204313,0.002311805207020502
S100A14,0.0007684918347742555,3.632763092899056e-05,0.5374140957461537,0.0014529210323089958
ZBTB33,0.0024975984630163303,6.217045780937001e-05,0.6402703696471623,0.0028590851009317668
XAF1,0.0007684918347742555,3.8025873838272614e-06,0.6784772349922741,0.0025672738513568723
DVL2,0.008837656099903939,0.0012566997528687385,0.7123903618609023,0.010643291114438286
AIMP2,0.0026897214217098944,8.19402203728603e-05,0.6796720386546958,0.0037176123302404586
MT2A,0.0011527377521613833,0.0003888237895773663,0.609919147655659,0.0018920360288118923
TOP2B,0.007877041306436119,0.0005752797855193043,0.6852099669830309,0.009048403218433311
SP140,0.0009606147934678194,3.9871790044014e-06,0.5798979894715662,0.0019350157507561406
GATA4,0.001729106628242075,5.168565376075892e-07,0.6215480046123313,0.004011554262793439
UBD,0.002881844380403458,2.3258544192341516e-05,0.6891351642463381,0.004305988111876275
CAPN2,0.0013448607108549472,0.0,0.7190911796725185,0.0036463586046290015
ATF4,0.0009606147934678194,0.0,0.6684033952950263,0.003177418092243492
TAX1BP1,0.004803073967339097,0.0002414581458190121,0.6843626241631476,0.0056472537679567595
CCNH,0.003073967339097022,7.38366482296556e-08,0.7152612467027274,0.007693414171831509
RPA3,0.008069164265129682,0.0003620580045941163,0.6598670366737701,0.007339350869072705
LIG1,0.003650336215177714,0.0001863083226454785,0.6248358887651958,0.004416663440561857
ERAP1,0.003266090297790586,0.00011745564817132467,0.6296021977278918,0.0045703531710605365
MTAP,0.004226705091258405,0.0009427647837583001,0.5898437018737241,0.0019477226143240205
NR2E1,0.0013448607108549472,1.476732964593112e-07,0.630288167207085,0.002684002297580563
CASP2,0.005571565802113353,4.635095592616634e-05,0.700729630418849,0.010775057550871363
ATRIP,0.0021133525456292026,1.698242909282079e-06,0.6980358200894201,0.003934395888201181
PPP1R15A,0.00019212295869356388,0.0,0.5990076912923533,0.0012837366419928115
EIF4G1,0.009221902017291067,0.002507480267771066,0.6557116450474737,0.007050996478691114
COMT,0.007108549471661864,0.001096572675074692,0.6238009539620292,0.005583258144645371
PRELID3A,0.00038424591738712776,0.0,0.5706299029171908,0.0011648014887265126
TAF5,0.0013448607108549472,1.0097161645405401e-05,0.6408562492351604,0.0024810302001510485
WWP2,0.0038424591738712775,0.00010320517506300111,0.6763446828301575,0.00502116337762242
TRIAP1,0.00038424591738712776,0.0,0.6968577617619649,0.0019882424054054786
NOG,0.0019212295869356388,2.0009731670236674e-05,0.6291745405146979,0.004424168354957066
AIFM1,0.005763688760806916,0.000998419157361403,0.6379902354015584,0.006034601081538348
SUFU,0.0021133525456292026,2.353543162320272e-05,0.6702205328951437,0.004904167991944798
CRADD,0.00019212295869356388,0.0,0.6094333780356128,0.0013409441572331327
SYVN1,0.0005763688760806917,0.0,0.6569471390363535,0.0023492054431858327
GPX4,0.0067243035542747355,0.0005596079569325598,0.6966378713481948,0.008426917112671278
ARFGEF2,0.00038424591738712776,1.4988839590620087e-05,0.5234015320664727,0.0012193694778752462
POLRMT,0.0011527377521613833,7.81930104752053e-05,0.5413605306766182,0.001329973574580178
NHEJ1,0.00345821325648415,9.846117041424576e-05,0.6318494335044131,0.0035490206229064924
CKS1B,0.0026897214217098944,6.571461692439346e-06,0.6775147626888469,0.005098347899747277
SEM1,0.005187319884726225,0.0008013491432364525,0.6446199457882146,0.005945654388824653
LDB3,0.0005763688760806917,0.0,0.6072737060522413,0.001589476051879065
CTBP2,0.002881844380403458,3.078988231176638e-05,0.6714593430065325,0.0053419945617737
XRCC4,0.00345821325648415,1.0115620807462819e-05,0.669497971295928,0.0039007114942000306
SMN1,0.003266090297790586,8.877011033410345e-05,0.6728648518913005,0.0033862761013869437
PIDD1,0.0013448607108549472,1.8459162057413902e-06,0.7215306247176269,0.003917959628448888
CSTF1,0.0013448607108549472,3.1491330469948126e-05,0.6536477973644224,0.002203569500018452
TAF4,0.0021133525456292026,0.0,0.6573973662421216,0.004512968861794951
PRKAB2,0.004418828049951969,3.725058903186125e-05,0.6958051709358608,0.004736423398699447
STAC,0.001729106628242075,0.00044665634430324415,0.5779392877881429,0.002169765012416009
POLA1,0.005187319884726225,0.00010946283100046443,0.629445097924856,0.004434672857420197
PRKAG1,0.004995196926032661,0.0005402073776102177,0.6683685523534091,0.0046501614394606735
TTK,0.014985590778097982,0.0009579751332936092,0.6633319465273712,0.007600670592232108
ZBTB16,0.0021133525456292026,7.518416705984684e-05,0.660509541829353,0.003313521318652565
CABIN1,0.0005763688760806917,0.0,0.6578899605944685,0.0021576999106908724
LAMTOR5,0.003650336215177714,0.0007226208170615818,0.6369335253538851,0.004092902905254405
UBN1,0.00038424591738712776,0.0,0.5678334355814564,0.0013960219087039904
RNF8,0.004803073967339097,4.212380781501854e-05,0.697526058556783,0.00845502139727155
KIF2A,0.0011527377521613833,2.5436725315116346e-05,0.5724550459354446,0.001637034630279493
SF3B1,0.003266090297790586,1.7665418088945108e-05,0.6283073295372902,0.003944267801484024
E2F4,0.0011527377521613833,3.839505707942092e-05,0.7051879644454068,0.00358764737941215
UMPS,0.01191162343900096,0.003240912000744274,0.6229063867176003,0.003728514056616858
SEPTIN6,0.0005763688760806917,0.0,0.550742853243146,0.0010674154430562498
SSBP1,0.0023054755043227667,0.0004481146181057799,0.6998727303982675,0.0038947990433777463
ING1,0.0005763688760806917,0.0,0.708937962688885,0.0028166245064858734
BIRC7,0.003073967339097022,6.4847036307695e-05,0.70747010815291,0.008039655486050281
SBDS,0.0011527377521613833,0.000169252056904428,0.5847009137701157,0.0016072880244746594
ZMIZ1,0.00038424591738712776,0.0,0.5257865110155092,0.0012042163491154034
PFKFB3,0.0067243035542747355,0.00010669395669185236,0.6462440163946696,0.008614600585781321
IFNA1,0.003073967339097022,3.9133423561717455e-06,0.639530728000893,0.004973417332316568
BID,0.003073967339097022,1.993589502200701e-06,0.7194563615172246,0.007404720154120381
BOK,0.0005763688760806917,3.4703224667938118e-06,0.5385516778495831,0.0013625504601372492
PGAM5,0.001536983669548511,0.0001477286739454834,0.615099103002021,0.00232205931655629
FBXL5,0.0011527377521613833,4.873218783157266e-06,0.5957593403641545,0.002576267713953168
MAML1,0.0009606147934678194,3.69183241148278e-07,0.6420875426606114,0.0023019335189891645
RB1CC1,0.0026897214217098944,1.8459162057413902e-06,0.7313931731715008,0.005069548248564945
TRIB1,0.001729106628242075,4.057323820219575e-05,0.625705613709275,0.002720608285277326
SCO2,0.0007684918347742555,0.00038291685771899405,0.7200407494805492,0.002213397634919064
S100A2,0.0011527377521613833,3.69183241148278e-07,0.7246183258488679,0.0034643682480619505
RRM2B,0.0023054755043227667,1.0337130752151784e-06,0.7376474644498012,0.005220517534136742
NABP2,0.00038424591738712776,0.0,0.5323042193899262,0.0009864112247660014
PSMF1,0.0021133525456292026,2.8371732082245157e-05,0.5946609975379926,0.003190489221181981
EIF1AX,0.003073967339097022,0.0004121561704179376,0.6312795013752068,0.0037387476223177903
MKI67,0.0019212295869356388,6.752361480602006e-05,0.643303178234928,0.00414366073088539
PRKCI,0.003266090297790586,0.00011560973196558329,0.6945494666821145,0.006581885770661705
STEAP3,0.001536983669548511,0.0007750632964666947,0.696285739690751,0.0028234839367999275
ERCC8,0.0019212295869356388,0.0,0.6491921233073411,0.003428039733520755
MTHFR,0.0013448607108549472,1.7757713899232173e-05,0.5572403375336933,0.0018540405184218943
LIN28B,0.00038424591738712776,0.0,0.5489596036784019,0.0010987173345315816
ZUP1,0.0021133525456292026,7.38366482296556e-08,0.663716593224892,0.003822801324158226
TRAF1,0.0011527377521613833,7.38366482296556e-08,0.6385884180693884,0.002531737938622441
SOX17,0.0011527377521613833,1.476732964593112e-07,0.6317576679383298,0.003925899109282095
FHIT,0.0021133525456292026,7.309828174735904e-06,0.6540708635697368,0.004683709870223611
CUL4B,0.005187319884726225,5.5229812875782415e-05,0.6706858201244221,0.006384080104190259
TP53BP2,0.0024975984630163303,5.2350183594825823e-05,0.7348561662088866,0.006156524233669261
IGF2BP3,0.003073967339097022,0.0004488899029121913,0.597035634723589,0.0031455295305324086
MARK2,0.0019212295869356388,1.336443332956766e-05,0.631941687506089,0.004872656679621445
AURKB,0.0023054755043227667,0.0,0.7232668961016551,0.005951377644497954
ARID1A,0.003650336215177714,1.3715157408658522e-05,0.7406369991429066,0.008365737584098991
CDK13,0.0009606147934678194,7.38366482296556e-08,0.6226458761616398,0.0023822355690046315
PLOD3,0.0011527377521613833,0.00038987596181463903,0.5712637332822714,0.0012893501423463418
TBRG1,0.00019212295869356388,0.0,0.5194812443836432,0.0009290500475028189
CENPJ,0.0007684918347742555,0.00019638702512882644,0.638740432990337,0.0015960178963069882
SENP1,0.0023054755043227667,0.00014843012210366514,0.63822567436326,0.0031773603702258723
MSL2,0.0005763688760806917,0.0,0.6240196317799651,0.001826316999179332
BRIP1,0.0023054755043227667,6.479165882152278e-06,0.6678079909091402,0.003468967813054385
PEG3,0.00019212295869356388,0.0,0.5176296506694262,0.0009221851456739804
TSHR,0.0009606147934678194,4.256682770439649e-05,0.5698612070331405,0.0021509727221753166
MELK,0.0067243035542747355,0.00029470052224661293,0.6471055566930255,0.005898372665531436
OTUB2,0.0021133525456292026,7.224916029271799e-05,0.6785755835678242,0.0040607495356168085
UBE2B,0.0021133525456292026,0.00016406503236629473,0.6504720377321004,0.0033999177515434188
USP4,0.00345821325648415,3.957644345109542e-05,0.6852150662404939,0.004664002095278974
OTUD1,0.001729106628242075,1.1740027068515238e-05,0.6163429367629935,0.002829661738561681
USP21,0.0023054755043227667,0.0005348357614515106,0.67230235818083,0.003858282184033853
ABRAXAS2,0.00019212295869356388,0.0,0.6777922347411507,0.0018077574815941553
GLS2,0.0009606147934678194,0.0,0.7136599260591927,0.002934755498066254
ETS2,0.0011527377521613833,0.0,0.7243093571908028,0.004164731232458144
CNOT2,0.00038424591738712776,0.0,0.5973746532340448,0.001304041440205238
FANCM,0.004803073967339097,6.385024155659467e-05,0.6298889761846648,0.004131227252511997
WIF1,0.0007684918347742555,0.0003691832411482779,0.5544005784416964,0.0017199255456573823
NMT2,0.00019212295869356388,0.0,0.597719085077923,0.001276871740163973
CNOT3,0.0007684918347742555,2.584282688037945e-06,0.6757086712407429,0.0024561709456902736
UBE2M,0.003266090297790586,0.0004462687019000385,0.6348121646948607,0.004593720622107351
ACACA,0.0024975984630163303,0.00048473759562768905,0.6647295697866884,0.003689850553526018
FANCL,0.0009606147934678194,0.0,0.6146167858677726,0.0023442572390340592
DUSP26,0.0005763688760806917,2.8168681299613614e-05,0.5521559646595917,0.001164613023578286
PSMB7,0.0023054755043227667,1.1666190420285588e-05,0.6656528477826963,0.003491998636411799
PSMB10,0.0023054755043227667,0.00038867611628090707,0.6259419192855069,0.003398481821851745
RAD50,0.001729106628242075,2.739339649320223e-05,0.6709541628898136,0.0035035105137916933
LNX1,0.001729106628242075,0.0007331425394343079,0.638157293861389,0.0030189772638576965
ERVW-1,0.005187319884726225,0.00042897246705224157,0.6893975214018933,0.00897935878401796
EPB41L3,0.0005763688760806917,0.0,0.54977934556677,0.0011513042672322365
COPS4,0.0011527377521613833,8.860397787558672e-07,0.6677139682239199,0.002654809407985577
CDK5R1,0.001536983669548511,1.5505696128227677e-06,0.6964492880528612,0.004319970380113475
OTUB1,0.0011527377521613833,7.38366482296556e-08,0.7107621581664295,0.003660717425229786
SLC7A5,0.0011527377521613833,2.6082795987125847e-05,0.5627191474615161,0.001581566613151916
SSBP2,0.00038424591738712776,0.0007656860421415285,0.5512644581681101,0.0010550058642914539
CYP1B1,0.0024975984630163303,0.00011548051783118136,0.6526059466350105,0.00374584000540804
COP1,0.0007684918347742555,0.0,0.7204803508534161,0.003250701857262485
TUBG1,0.0013448607108549472,1.0337130752151784e-06,0.6223431073406599,0.0026134095658157516
HSPBP1,0.0013448607108549472,1.5505696128227677e-06,0.6024367854568123,0.002438487205515199
UBE2E1,0.004803073967339097,1.5505696128227675e-05,0.6442689721901863,0.0067036691985246435
XPA,0.003650336215177714,1.3179841708993525e-05,0.6782956006608016,0.005475417618909315
ING5,0.0009606147934678194,0.0,0.7261239254925218,0.003270536296733575
CDKN2C,0.0024975984630163303,3.630917176693315e-05,0.7217279944321964,0.005708866274193682
CDKN2D,0.0005763688760806917,4.145927798095163e-05,0.5636400132483866,0.0011544824765898625
SMG7,0.0009606147934678194,0.0003835075509048311,0.6176630680280747,0.001425484841835295
CRYZ,0.0011527377521613833,0.0,0.6404286403380688,0.0021423699870142692
GSTM1,0.0038424591738712775,9.046835324338553e-05,0.6154401711053692,0.004396476597510295
NAE1,0.0009606147934678194,0.0003087479445723049,0.6045410466660814,0.0019692165507714313
PRDM1,0.001536983669548511,1.5505696128227677e-06,0.699623061571496,0.004038645100317935
DENR,0.0007684918347742555,0.0,0.6086179117917087,0.00199484217488931
BTG2,0.0011527377521613833,9.22958102870695e-06,0.7035823201461718,0.0036981244903542374
MNAT1,0.0023054755043227667,7.990971254654477e-05,0.6757227536695752,0.005858177912149996
SEPTIN7,0.003073967339097022,0.00019151380634566917,0.592365173523643,0.0031803811843126224
PALB2,0.006532180595581172,0.00035951064023019303,0.6888903003233938,0.00894913582858263
TBCE,0.0005763688760806917,0.0,0.5706112791982189,0.001619854345939802
TPRKB,0.00019212295869356388,0.0,0.5666154497175734,0.0011235555993199117
UBE2V1,0.00345821325648415,2.5510561963346013e-05,0.6864931908191053,0.005963013757587835
WASF2,0.0013448607108549472,2.7245723196742913e-05,0.6334810259843613,0.0029731524809833154
CTNNA1,0.0023054755043227667,7.383664822965556e-06,0.6836931627382298,0.004874436205719028
PARN,0.0007684918347742555,0.0,0.632212139317599,0.0022883343774236886
PRMT1,0.0026897214217098944,8.195867953491769e-06,0.7313812610568998,0.006397623980512997
JAG2,0.001536983669548511,8.5761266918745e-05,0.5815418447643127,0.0031617701394294085
TLE1,0.003073967339097022,4.105317641568852e-05,0.6252830794045963,0.004644670019586017
ERCC4,0.003073967339097022,3.407561315798606e-05,0.6276534131924258,0.0035851918658513114
HSPA6,0.0005763688760806917,1.004178415923316e-05,0.6036375616897214,0.0013658618331867274
STN1,0.0009606147934678194,2.658119336267601e-06,0.5828542539429437,0.0016005832192726199
USP5,0.004418828049951969,0.00013128156055232766,0.6738370532740736,0.004807645432357137
HUS1,0.0023054755043227667,5.1076501412864256e-05,0.6608657731055468,0.0032235078852393194
HIPK2,0.001536983669548511,1.1813863716744896e-06,0.7375001230200565,0.005507967094953639
ACP5,0.0019212295869356388,0.0,0.5929191383613845,0.004940608789333349
CARD11,0.0021133525456292026,1.746236730631355e-05,0.612476213528236,0.003990307681452352
PDK2,0.003266090297790586,7.937439684687978e-05,0.6484161638892475,0.005007863119899196
PAX6,0.004226705091258405,7.57010235974544e-05,0.6782905091202804,0.007064662031056793
PLCE1,0.0007684918347742555,7.679011415884179e-06,0.6540229771835575,0.0024418697039226907
UBE4B,0.003073967339097022,1.808997881626562e-05,0.6908910596641854,0.00535017961496107
CHD8,0.0023054755043227667,4.075782982276991e-05,0.6348437729001467,0.0030747017176409107
CNOT9,0.0011527377521613833,9.598764269855228e-07,0.6022963119315364,0.001911803173833089
RBPJ,0.0009606147934678194,1.476732964593112e-06,0.6926417798326489,0.0022843210701534384
HERC2,0.0026897214217098944,0.0003441341582363674,0.6988554856523991,0.004990222250870439
SATB2,0.0011527377521613833,0.000391038889024256,0.543983332644357,0.0015724031910231387
IGF2BP1,0.0024975984630163303,3.9613361775210234e-05,0.6328139640822914,0.0030567604429739474
CDT1,0.0021133525456292026,7.457501471195214e-06,0.6196852580843174,0.0035432108263997674
RBM38,0.0011527377521613833,3.3964858185641574e-06,0.6246613623890293,0.0021097537701233954
TRIM29,0.001536983669548511,4.725545486697957e-06,0.6134792550774175,0.0021909028559333973
PMS1,0.0011527377521613833,6.645298340669003e-07,0.6553982843777219,0.0022592301172312777
DTL,0.0023054755043227667,4.134852300860712e-06,0.6745312085227808,0.004378858291196926
EWSR1,0.0026897214217098944,2.3406217488800826e-05,0.7016137839748754,0.004856095536677093
BBC3,0.001729106628242075,2.953465929186224e-07,0.7235434488464353,0.005846084678011772
ELL,0.0019212295869356388,3.69183241148278e-07,0.6956011280283656,0.003615427164335756
GTF2I,0.0023054755043227667,0.0005086237513299825,0.6014852118977434,0.002907742802450891
HNRNPM,0.00595581171950048,0.0007725159321027716,0.591725484173175,0.0018796353909370323
TNRC6C,0.001729106628242075,0.00016096389314064922,0.6416386485107589,0.0032896828769612904
TRIM39,0.00038424591738712776,0.0,0.6266112362824319,0.001875474562813428
RNF128,0.00019212295869356388,0.0,0.600288068411726,0.00129060154382165
PRDM10,0.00019212295869356388,0.0,0.5478304707312026,0.0010411767773738489
MUC2,0.0007684918347742555,1.1887700364974552e-05,0.6285317494345531,0.00247702612381182
ZEB1,0.0013448607108549472,0.0,0.6969705479206361,0.004218260428660831
DDX53,0.0007684918347742555,0.0,0.5837383747582059,0.00249183770914501
SMARCAL1,0.0007684918347742555,1.4785788807988534e-05,0.5470780762530958,0.001396891662335492
PATZ1,0.0007684918347742555,0.0,0.6710461175014648,0.002614926595292312
KLF10,0.00019212295869356388,0.0,0.5176296506694262,0.0009221851456739804
PES1,0.0007684918347742555,0.00043057841415123656,0.562984741451031,0.0011647677231193718
PIAS3,0.0007684918347742555,0.0,0.6390109938206412,0.0029030576716003362
ATG3,0.0007684918347742555,1.1647731258228175e-05,0.5516761127605898,0.0012741145826292955
CENPS,0.001729106628242075,2.215099446889668e-06,0.6417213942240161,0.0033674928446939057
APTX,0.0013448607108549472,4.430198893779336e-07,0.6477901111534868,0.001992888976123713
TRIM69,0.00038424591738712776,2.333238084057118e-05,0.5184484654053423,0.001038118045115178
CD79B,0.0009606147934678194,0.0,0.6036405960795838,0.0023501069534584006
STK4,0.0024975984630163303,5.600509768219377e-05,0.6654702581081705,0.003319607494153604
PHF6,0.0024975984630163303,3.4980112098799346e-05,0.6341327752913647,0.005752196206820809
CNOT4,0.0005763688760806917,0.0,0.6000685887028152,0.0016105773944877267
HERC1,0.0005763688760806917,0.0,0.6584156973128751,0.0022709788780376494
RNF168,0.0038424591738712775,0.00012864190037811747,0.6897479433977848,0.006339791460690469
DGCR8,0.00345821325648415,0.0008308099658800845,0.7234146493743365,0.005367027722903896
ITGA7,0.00038424591738712776,0.00033776574732655954,0.5197775261190294,0.0009315139403221099
UBL3,0.00019212295869356388,0.0,0.5231421122983829,0.000942779851160496
PFKM,0.0009606147934678194,0.0,0.5972065663007756,0.002402599224510042
SESN2,0.002881844380403458,0.00015915489525902265,0.7021669546084798,0.004535196214424011
APOBEC3B,0.0013448607108549472,4.4486580558367485e-06,0.5666496814613657,0.0017675780805723156
DDIT4,0.0011527377521613833,3.69183241148278e-07,0.7085100781911503,0.0032640714645816387
TPR,0.004418828049951969,0.0004801289581673548,0.6396117574962832,0.00481032080997198
SLAMF1,0.0019212295869356388,1.0337130752151784e-06,0.6000076893749066,0.003849222906367015
ZBTB7A,0.0007684918347742555,5.906931858372448e-07,0.645254642285262,0.0018706139537348705
BACH1,0.0007684918347742555,0.0,0.6530614418274894,0.0028014312861140405
MUTYH,0.0026897214217098944,0.00045140034895199964,0.6838565185987405,0.0055586245244260155
FBL,0.0023054755043227667,8.509673708467809e-06,0.621411845195589,0.0027962527332992776
UBE2C,0.002881844380403458,7.165846710688075e-05,0.6312501451859144,0.0036625781997630816
RMI1,0.0023054755043227667,1.84591620574139e-05,0.6096519881299992,0.0025514422480779867
RMI2,0.001729106628242075,2.0600424856073915e-05,0.5979795270646224,0.0017210876798587295
CNOT6L,0.0009606147934678194,0.0,0.5991878401558509,0.0013961549211959643
HDAC5,0.0007684918347742555,0.0,0.684007374261622,0.0030616325215853803
CDC7,0.0007684918347742555,0.0,0.5986154620970221,0.0015633223122346197
VRK2,0.0011527377521613833,0.0,0.5919632451252929,0.0025392932543557025
MX2,0.002881844380403458,3.311573673100054e-05,0.5909102073736635,0.0014093234669794955
GBP1,0.004226705091258405,3.372488907889518e-05,0.625041512759797,0.004405529042776031
DFFB,0.0011527377521613833,2.4366093915786344e-06,0.5603170912525521,0.0013292148937728494
CXCL11,0.001536983669548511,5.906931858372448e-07,0.6099812748552916,0.002835930867114064
NEK7,0.001536983669548511,2.6599652524733442e-05,0.6150649763624402,0.0018693938386113388
GORASP2,0.0007684918347742555,0.00016624321348906947,0.5597480502109405,0.000603009071455029
TNFRSF1B,0.0009606147934678194,2.1412627986600124e-06,0.5867511921790206,0.00106140271224397
PRTN3,0.0013448607108549472,1.476732964593112e-07,0.6028781757375686,0.001972056649558586
AIM2,0.004226705091258405,8.657347004927118e-05,0.6764925331403964,0.005143851212005214
PYCARD,0.004995196926032661,1.3807453218945599e-05,0.6596163459209357,0.006122094523188872
ZBP1,0.0019212295869356388,0.0,0.6359685653910592,0.002903765919536885
KLK8,0.00038424591738712776,0.0,0.5825878563087701,0.0009515478181466847
CSTA,0.0019212295869356388,2.288936095119323e-05,0.5828007915668328,0.0016504649932497352
GSDMB,0.00038424591738712776,0.0,0.5212986521340963,0.0003424757204218157
RRAGC,0.0019212295869356388,7.38366482296556e-07,0.6545107674460141,0.0024694420597200033
TANK,0.0021133525456292026,7.33936283402777e-05,0.6443801834484523,0.002942741733193275
CLEC4A,0.00038424591738712776,0.0,0.5107998147822644,0.0005052816187385926
GLRX,0.003266090297790586,7.108623308310093e-05,0.5958099517353567,0.0027503354972787494
PSEN1,0.003266090297790586,1.277374014373042e-05,0.6812037892469156,0.006080108909732395
SNX25,0.00019212295869356388,0.0,0.5007237329492337,0.0005672547295195097
STK24,0.0011527377521613833,2.2150994468896682e-07,0.6208183046623122,0.001450545924903985
FIS1,0.0021133525456292026,5.526673119989722e-05,0.5732885662304011,0.0022672968240092365
NMT1,0.001729106628242075,0.00014030809079840302,0.5978650919348814,0.0016206526668405372
PARG,0.0026897214217098944,7.922672355042046e-05,0.6496299856207586,0.0028757428942769304
IL16,0.0024975984630163303,6.423788395980035e-06,0.6485847792375475,0.005360575495117589
TH,0.0026897214217098944,4.061015652631058e-06,0.6726945623683461,0.005789093918781807
ANXA4,0.00038424591738712776,0.0,0.5099653809951881,0.000715728084908486
DCC,0.001729106628242075,4.504035542008992e-06,0.6638094084782151,0.002574821874960427
GDNF,0.004610951008645533,0.00011898775862209001,0.6390691178693989,0.008639597708793051
ATG16L1,0.003266090297790586,3.069758650147932e-05,0.671353290628061,0.0047137566152679125
ANXA3,0.00038424591738712776,0.0,0.5039405708682849,0.0010930512971504157
STK26,0.0007684918347742555,6.645298340669004e-07,0.6335782509397093,0.001433930241423584
GFRA1,0.0013448607108549472,0.0,0.5412159719580748,0.001830873460374663
ENPEP,0.0005763688760806917,0.0,0.5637740651040705,0.0009968939135497831
HSH2D,0.00019212295869356388,0.0,0.48547053235808346,0.0005284901694156707
QPRT,0.001729106628242075,1.6410195069040955e-05,0.553360584654727,0.001194917892814375
STK3,0.0013448607108549472,0.00038535346711057267,0.6549716702513703,0.0017960052495427528
WDR92,0.00019212295869356388,0.0,0.4967739638829005,0.0005569175134918192
FSHR,0.0021133525456292026,1.6096389314064923e-05,0.6414432560396282,0.0042848368268942946
FAF1,0.003266090297790586,1.2958331764304556e-05,0.6682167631407383,0.004125179762682503
CIDEA,0.00038424591738712776,0.0,0.5852367293850056,0.0016434442746218567
PYCR1,0.0011527377521613833,1.2699903495500762e-05,0.5205920697322778,0.0010130252809570953
GGT1,0.0011527377521613833,3.691832411482778e-06,0.5557175182724348,0.0007568007897198701
GCGR,0.002881844380403458,2.8870129457795334e-05,0.6440044332101064,0.004063529463517258
SERPINA12,0.0007684918347742555,1.107549723444834e-06,0.5799273727305333,0.001204188967828816
VIP,0.0011527377521613833,4.522494704066405e-06,0.6253156121218433,0.002276882098549425
GIPR,0.0013448607108549472,9.044989408132814e-06,0.5958224912750952,0.0021700175918681814
DPP3,0.001536983669548511,1.5505696128227677e-06,0.6240763339595117,0.0017485423797279469
DNPEP,0.00019212295869356388,0.0,0.5586123671079853,0.0003206653069486291
DPP7,0.00038424591738712776,0.0,0.5631855933979178,0.00047741156139940484
NAALAD2,0.00019212295869356388,0.0,0.552683389902884,0.0003073833119862598
CCR7,0.0026897214217098944,4.2529909380281634e-05,0.6325707260042004,0.003295559708853165
PYY,0.0026897214217098944,0.00038690403672339557,0.646744178192788,0.0039618472980747586
PRCP,0.00038424591738712776,0.0,0.5783498521998465,0.000609845887148774
SERPINF1,0.0013448607108549472,4.4301988937793363e-07,0.57087720024736,0.002290693244680498
INSL5,0.0005763688760806917,0.0,0.5118734195763531,0.0009086101542258222
CCL27,0.0005763688760806917,0.0,0.5841947247099804,0.001259131834848091
ROBO1,0.004995196926032661,0.0010291290499709204,0.6473050006028565,0.006028515576748143
CCL21,0.0023054755043227667,0.0,0.652939205172199,0.00478817974083381
C1S,0.004034582132564841,2.2243290279183747e-05,0.5914150542261042,0.0040508568704661066
CYP21A2,0.001729106628242075,0.0002051735862681555,0.5609224435046248,0.0007616571523465319
SEC23A,0.002881844380403458,3.162054460435001e-05,0.5435393994562222,0.001381322811374472
PSME1,0.002881844380403458,7.483344298075598e-05,0.673522263563391,0.003979154697608664
SPART,0.001536983669548511,1.3290596681338008e-06,0.6245499082587535,0.0012650594517858512
TAP1,0.001536983669548511,8.158949629376945e-06,0.61166344265523,0.0020335578996679682
SORBS1,0.003650336215177714,5.279320348420376e-06,0.659392723722731,0.004239037824860877
TNFRSF25,0.0009606147934678194,0.0,0.6795097019425261,0.0029536397839406876
PUM3,0.0005763688760806917,1.6244062610524233e-06,0.5345281933100731,0.0002777494742762331
LILRA2,0.00019212295869356388,0.0,0.5525329851038009,0.0002797311641109872
RNASET2,0.00019212295869356388,0.0,0.45642179666933647,0.000155962643928888
KARS1,0.00345821325648415,0.00040305580352363243,0.6000358765839741,0.0015916337897362708
PARP9,0.0005763688760806917,6.571461692439349e-06,0.5119080121783315,0.0005500263364453096
GLO1,0.004226705091258405,0.0006426003495426925,0.5913935262292602,0.0017486766453465251
HLA-DQB1,0.0019212295869356388,5.048580822702702e-05,0.6739804936482195,0.00350122231363333
